Month,Peak Players,#Gain In Players,% Gain in Players,Average # of Players,Avg % Gain of Players,Twitch Peak Viewers,YearMonth,date,price,volume,elasticity,percent_change_7_days,percent_change_1_day,US_Holiday,item_name
August 2023,"1,539,504","+312,977",+25.5%,"929,167",+5.8%,"566,636",2023-08,2023-08-18,39.321,76.0,2.0763034695161164,-2.3129285501341657,-0.6769557200232406,False,AWP | Neo-Noir (Factory New)
August 2023,"1,539,504","+312,977",+25.5%,"929,167",+5.8%,"566,636",2023-08,2023-08-19,40.399,74.0,5.185899949958864,2.462716850968864,2.7415376007731314,False,AWP | Neo-Noir (Factory New)
August 2023,"1,539,504","+312,977",+25.5%,"929,167",+5.8%,"566,636",2023-08,2023-08-20,39.523,77.0,2.213445738073087,-2.4749543502936384,-2.1683705042203956,False,AWP | Neo-Noir (Factory New)
August 2023,"1,539,504","+312,977",+25.5%,"929,167",+5.8%,"566,636",2023-08,2023-08-21,39.628,67.0,5.443874876451665,0.7781903260261365,0.2656680919970571,False,AWP | Neo-Noir (Factory New)
August 2023,"1,539,504","+312,977",+25.5%,"929,167",+5.8%,"566,636",2023-08,2023-08-22,38.822,55.0,6.163580454588258,-0.7186149400301737,-2.0339154133440935,False,AWP | Neo-Noir (Factory New)
August 2023,"1,539,504","+312,977",+25.5%,"929,167",+5.8%,"566,636",2023-08,2023-08-23,38.834,98.0,-3.349785400728563,0.5619286842582435,0.030910308587915238,False,AWP | Neo-Noir (Factory New)
August 2023,"1,539,504","+312,977",+25.5%,"929,167",+5.8%,"566,636",2023-08,2023-08-24,38.657,79.0,0.8860965656794308,-2.354189295006194,-0.4557861667611029,False,AWP | Neo-Noir (Factory New)
August 2023,"1,539,504","+312,977",+25.5%,"929,167",+5.8%,"566,636",2023-08,2023-08-25,39.878,73.0,5.225124918705391,1.4165458660766568,3.1585482577541035,False,AWP | Neo-Noir (Factory New)
August 2023,"1,539,504","+312,977",+25.5%,"929,167",+5.8%,"566,636",2023-08,2023-08-26,39.43,88.0,-2.104798697840974,-2.398574222134214,-1.1234264506745584,False,AWP | Neo-Noir (Factory New)
August 2023,"1,539,504","+312,977",+25.5%,"929,167",+5.8%,"566,636",2023-08,2023-08-27,40.183,84.0,-1.5326314349735737,1.6699137211243997,1.9097134161805733,False,AWP | Neo-Noir (Factory New)
August 2023,"1,539,504","+312,977",+25.5%,"929,167",+5.8%,"566,636",2023-08,2023-08-28,39.973,60.0,16.986423614881105,0.8705965478954245,-0.5226090635343326,False,AWP | Neo-Noir (Factory New)
August 2023,"1,539,504","+312,977",+25.5%,"929,167",+5.8%,"566,636",2023-08,2023-08-29,42.985,57.0,-5.153184836196419,10.723301220957179,7.535086183173643,False,AWP | Neo-Noir (Factory New)
August 2023,"1,539,504","+312,977",+25.5%,"929,167",+5.8%,"566,636",2023-08,2023-08-30,39.917,75.0,3.942936023648836,2.788793325436469,-7.1373735023845475,False,AWP | Neo-Noir (Factory New)
August 2023,"1,539,504","+312,977",+25.5%,"929,167",+5.8%,"566,636",2023-08,2023-08-31,38.852,78.0,0.634456595458008,0.5044364539410723,-2.6680361750632686,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-01,40.557,100.0,0.10173658957106978,-11.07091172214182,-1.0394553839396696,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-02,41.301,104.0,-0.1860635951780321,-9.874307161873169,1.8344552111842585,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-03,40.985,89.0,0.8438991769408964,-10.346713332604187,-0.7651146461344822,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-04,41.597,67.0,2.5932934984126113,-5.3796460579591505,1.4932292302061776,True,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-05,42.127,76.0,2.0050757466795583,-2.361748481898666,1.2741303459384117,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-06,40.922,58.0,2.9798840123285366,-2.9502442726367213,-2.860398319367639,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-07,41.894,53.0,4.036632590017896,2.2228728985189017,2.3752504765163027,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-08,43.707,57.0,5.651286727093549,7.766846660255933,4.327588676182753,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-09,43.99,58.0,6.062167658016052,6.510738238783564,0.647493536504453,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-10,43.809,50.0,7.173348398352282,6.890325728925212,-0.4114571493521357,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-11,42.237,94.0,-0.12377002053757388,1.5385724932086462,-3.588303773197279,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-12,38.408,140.0,-2.867319489600472,-8.82806751014789,-9.065511281577765,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-13,38.458,93.0,-0.011538495412961074,-6.021211084502221,0.13018121224744106,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-14,39.133,86.0,0.46589308049603495,-6.590442545471895,1.755161474855698,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-15,41.066,89.0,0.34385311028465315,-6.042510353032691,4.939565072956328,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-16,41.269,90.0,0.21466100387800827,-6.185496703796326,0.4943262065942528,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-17,41.089,77.0,1.5030453053135187,-6.208769887466044,-0.43616273716348763,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-18,41.776,65.0,3.206849396342923,-1.0914600942301738,1.6719803353695752,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-19,41.309,92.0,-0.16906450101377454,7.553113934596949,-1.1178667177326833,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-20,40.666,75.0,1.5327105611999854,5.741328202194598,-1.5565615241230741,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-21,41.46,62.0,3.4173905648531875,5.946387959011571,1.9524910244430336,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-22,41.45,76.0,1.6735757401343467,0.9350801149369317,-0.0241196333815678,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-23,41.125,94.0,-0.6040190063246511,-0.34893018973078666,-0.7840772014475339,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-24,41.115,84.0,0.6009640386915165,0.06327727615664376,-0.024316109422487565,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-25,40.49,74.0,1.6033753328683293,-3.0783224818077395,-1.5201264745226803,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-26,39.733,108.0,-1.875869918982253,-3.815149241085479,-1.8695974314645714,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-27,40.934,89.0,-0.06078063954851678,0.6590271971671684,3.022676364734605,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-28,40.722,104.0,-1.9347482911156622,-1.7800289435600567,-0.5179068744808624,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-29,40.323,101.0,-1.4495619404737383,-2.7189384800965075,-0.9798143509650825,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-30,40.446,83.0,0.7387101502434361,-1.651063829787239,0.30503682761698675,False,AWP | Neo-Noir (Factory New)
July 2023,"1,226,527","-447,190",-26.7%,"878,184",-19.0%,"494,340",2023-07,2023-07-31,41.36,66.0,3.9025056518462686,0.5958895780128844,2.2598031943826378,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-01,48.579,109.0,0.7698735045956783,0.5901354205491443,1.2547679096233693,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-02,48.504,109.0,0.7492394004504147,-1.2701514411333708,-0.1543876983881983,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-03,48.758,86.0,3.0367849171559453,1.5009263692570387,0.5236681510803334,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-04,48.171,103.0,1.22488033697467,0.17051716608788028,-1.2039050002051013,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-05,48.601,82.0,3.402239799872079,-0.5056501801506712,0.8926532561084465,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-06,48.217,83.0,3.09598342990772,-12.732570766669085,-0.7901071994403415,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-07,48.294,96.0,1.9243524931546057,0.660733268024262,0.15969471348279274,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-08,50.027,85.0,5.001993077437909,2.9807118302147027,3.588437487058443,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-09,49.317,103.0,1.5718880106591653,1.6761504205838746,-1.4192336138485235,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-10,49.135,79.0,4.827488648633259,0.773206448172598,-0.3690411014457533,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-11,48.993,85.0,4.000386597043915,1.7064208756305717,-0.288999694718624,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-12,48.974,105.0,1.2095278519026376,0.767473920289701,-0.03878105035414336,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-13,48.462,88.0,3.4566526789667713,0.5081195428998165,-1.0454526891820015,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-14,48.8,89.0,4.004117836927841,1.04774920279952,0.697453675044352,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-15,49.112,91.0,4.589829761239802,-1.8290123333399946,0.6393442622950917,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-16,48.682,79.0,6.492725386825569,-1.2875884583409332,-0.8755497638051795,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-17,49.205,93.0,5.564015680949133,0.1424646382415799,1.0743190501622697,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-18,49.921,97.0,12.243526775959081,1.894148143612347,1.4551366731023292,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-19,48.873,76.0,11.790922549291903,-0.20623187813941907,-2.0993169207347644,True,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-20,47.634,83.0,5.206816222650974,-1.708555156617562,-2.535142103001652,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-21,47.216,92.0,3.044960114443668,-3.2459016393442544,-0.8775244573203997,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-22,47.386,93.0,3.1576869067527777,-3.5144160286691624,0.3600474415452425,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-23,46.312,136.0,-4.452992738968485,-4.868329156567118,-2.2664922128898937,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-24,45.606,115.0,-1.202100482497665,-7.314297327507361,-1.5244429089652705,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-25,45.826,99.0,0.8948645964258481,-8.202960677871033,0.4823926676314495,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-26,45.715,104.0,0.11484639286629568,-6.461645489329475,-0.24222057347356762,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-27,43.962,81.0,2.2069273072464077,-7.708779443254812,-3.834627583944001,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-28,43.146,86.0,1.4340747375692453,-8.619959335818367,-1.8561484918793558,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-29,42.166,99.0,0.21913707792685166,-11.015911872705031,-2.2713577156631066,False,AWP | Neo-Noir (Factory New)
June 2023,"1,673,717","-145,056",-8.0%,"1,084,316",-2.6%,"449,278",2023-06,2023-06-30,40.983,109.0,-0.46877421639598693,-11.50673691483849,-2.8055779538016408,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-01,51.624,110.0,2.4198484632224964,-12.744236359948616,-4.348631672564886,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-02,53.562,115.0,-0.2682723044239652,0.7941287165976609,3.754067875406778,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-03,52.267,114.0,1.3757970986306287,-0.3299008390541471,-2.4177588588924883,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-04,52.217,124.0,-4.798503281152107,-1.757257624503781,-0.09566265521266623,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-05,49.574,194.0,-9.84354546279392,-5.8298349258211015,-5.061569986785914,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-06,50.445,147.0,-4.63003931628255,-6.255226626526174,1.7569693791100218,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-07,50.189,152.0,-4.678211731315875,-7.007466973004014,-0.507483397759937,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-08,49.107,95.0,2.6803396253492875,-4.875639237563929,-2.1558508836597676,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-09,47.801,112.0,0.6911926403714003,-10.755759680370405,-2.6594986458142373,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-10,48.194,109.0,0.9824654898123167,-7.792679893623128,0.8221585322482807,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-11,50.302,89.0,4.331739571690149,-3.6673880153972824,4.37398846329418,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-12,49.244,92.0,2.9321700758422344,-0.6656715213620008,-2.103296091606695,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-13,48.56,117.0,0.3624458650379976,-3.736742987412029,-1.3890017057915636,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-14,46.542,121.0,0.0414629516927718,-7.266532507123072,-4.155683690280068,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-15,47.618,96.0,1.8599487091941236,-3.032154275357886,2.311890335610847,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-16,48.032,98.0,1.824782154947862,0.4832534884207329,0.869419127220787,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-17,47.12,117.0,0.32695824231926407,-2.2284931734240883,-1.8987341772151878,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-18,47.643,109.0,0.935361896486167,-5.28607212436881,1.1099320882852362,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-19,47.254,104.0,1.2201194798615747,-4.041101453984246,-0.8164893058791488,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-20,47.476,113.0,0.6609816487343656,-2.2322899505766127,0.4698014982858622,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-21,47.276,105.0,1.1226485802774588,1.5770701731769192,-0.4212654815064364,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-22,46.855,100.0,1.3515692250815172,-1.6023352513755411,-0.890515272019643,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-23,46.917,91.0,1.901526548820823,-2.3213690872751394,0.13232312453314424,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-24,47.687,102.0,1.3313366916063403,1.2033106960950768,1.641196154911857,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-25,48.294,93.0,2.202479245807633,1.3664126944147015,1.272883595109777,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-26,49.128,99.0,2.001716580273158,3.965801836881539,1.7269225990806376,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-27,48.037,91.0,2.2268729159183804,1.1816496756255792,-2.220729522879012,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-28,48.089,100.0,1.5085575422808817,1.7196886369405096,0.10824989070924414,False,AWP | Neo-Noir (Factory New)
May 2023,"1,818,773","+304,363",+20.1%,"1,113,201",+20.8%,"1,089,163",2023-05,2023-05-29,48.848,90.0,2.67090762381207,4.2535481805570425,1.578323525130488,True,AWP | Neo-Noir (Factory New)
